285.50025	387	-12.15	-9.45
286.5	396.50025	-12.15	-10.8
287.49975	405.99975	-12.15	-12.15
287.49975	414.99975	-12.15	-13.5
288.99975	423	-12.15	-14.85
290.00025	429.99975	-12.15	-16.2
291	437.49975	-12.15	-17.55
291	444.99975	-12.15	-18.9
291.50025	450	-12.15	-20.25
293.00025	456.50025	-12.15	-21.6
293.00025	461.49975	-12.15	-22.95
294	467.00025	-12.15	-24.3
294.99975	471.99975	-12.15	-25.65
273	40.5	-13.5	27
272.00025	49.5	-13.5	25.65
270.50025	57.999975	-13.5	24.3
269.49975	67.5	-13.5	22.95
269.00025	78	-13.5	21.6
267.50025	89.00025	-13.5	20.25
266.49975	99.99975	-13.5	18.9
265.5	111.99975	-13.5	17.55
264.50025	124.5	-13.5	16.2
264.50025	137.49975	-13.5	14.85
263.49975	152.00025	-13.5	13.5
262.5	165.99975	-13.5	12.15
262.5	180.50025	-13.5	10.8
263.00025	195.99975	-13.5	9.45
261.99975	211.5	-13.5	8.1
262.5	226.5	-13.5	6.75
263.00025	242.00025	-13.5	5.4
261.99975	257.00025	-13.5	4.05
262.5	272.00025	-13.5	2.7
264	287.00025	-13.5	1.35
264	300.99975	-13.5	0
266.00025	315.50025	-13.5	-1.35
267	329.49975	-13.5	-2.7
267.50025	342	-13.5	-4.05
267.99975	354	-13.5	-5.4
269.00025	365.49975	-13.5	-6.75
270.99975	376.5	-13.5	-8.1
272.00025	387	-13.5	-9.45
273	396.50025	-13.5	-10.8
274.5	405.50025	-13.5	-12.15
276	414	-13.5	-13.5
276.50025	422.00025	-13.5	-14.85
278.00025	429.99975	-13.5	-16.2
279	437.00025	-13.5	-17.55
279.99975	443.00025	-13.5	-18.9
281.00025	449.00025	-13.5	-20.25
282	456	-13.5	-21.6
282.50025	461.00025	-13.5	-22.95
284.00025	465.99975	-13.5	-24.3
284.49975	471	-13.5	-25.65
260.49975	41.499975	-14.85	27
259.5	50.499975	-14.85	25.65
258	60	-14.85	24.3
257.00025	69.500025	-14.85	22.95
255.50025	78.99975	-14.85	21.6
254.49975	89.00025	-14.85	20.25
252.99975	101.00025	-14.85	18.9
252	113.49975	-14.85	17.55
251.49975	126	-14.85	16.2
249.99975	138.99975	-14.85	14.85
249	153	-14.85	13.5
248.00025	167.00025	-14.85	12.15
248.00025	180.99975	-14.85	10.8
248.49975	197.00025	-14.85	9.45
248.49975	211.5	-14.85	8.1
247.5	227.00025	-14.85	6.75
247.5	241.5	-14.85	5.4
249	257.00025	-14.85	4.05
249	272.00025	-14.85	2.7
249	287.00025	-14.85	1.35
249.99975	300.99975	-14.85	0
251.00025	314.49975	-14.85	-1.35
252.99975	327.99975	-14.85	-2.7
254.00025	341.49975	-14.85	-4.05
255.50025	353.00025	-14.85	-5.4
255.99975	365.00025	-14.85	-6.75
257.49975	375.99975	-14.85	-8.1
258.99975	386.00025	-14.85	-9.45
260.49975	395.00025	-14.85	-10.8
261.99975	404.49975	-14.85	-12.15
263.00025	413.49975	-14.85	-13.5
